"ID","Player","Team","Position","RkOv","Status","Age","Salary","Contract","Score","Ros","+/-"
"*041qc*","Travis MacGregor","NYY","RP","5870","FA","28","5","1st","0","0%","0%"
"*062z8*","Anderson Machado","(N/A)","SS","5879","FA","22","5","1st","0","0%","0%"
"*04km8*","Andres Machado","(N/A)","RP","5880","FA","33","5","1st","0","0%","0%"
"*06qk1*","Austin Machado","ATL","C","5881","FA","25","5","1st","0","0%","0%"
"*06rq3*","Diago Machado","SEA","OF","5882","FA","21","5","1st","0","0%","0%"
"*05ao9*","Estiven Machado","(N/A)","SS","5883","FA","23","5","1st","0","0%","0%"
"*06tzx*","Johan Machado","MIA","3B,SS","5884","FA","18","5","1st","0","0%","0%"
"*03qok*","Vimael Machin","COL","3B","5885","FA","32","5","1st","0","0%","0%"
"*05uai*","Irvin Machuca","(N/A)","RP","5886","FA","26","5","1st","0","0%","0%"
"*06nz1*","Antonis Macias","TEX","2B","5887","FA","21","5","1st","0","0%","0%"
"*06yn1*","Dallas Macias","ATL","OF","5888","FA","22","5","1st","0","0%","0%"
"*06rsq*","Johan Macias","LAA","2B,SS","5889","FA","23","5","1st","0","0%","0%"
"*04puv*","Josh Maciejewski","(N/A)","RP","5890","FA","30","5","1st","0","0%","0%"
"*04ptr*","Willie MacIver","TOR","C","5871","FA","29","5","1st","0","1%","0%"
"*04ps1*","Charles Mack","(N/A)","SS","5891","FA","26","5","1st","0","0%","0%"
"*06yar*","Landon Mack","(N/A)","SP","5892","FA","20","5","1st","0","0%","0%"
"*06zi1*","Zack Mack","NYM","RP","5893","FA","23","5","1st","0","0%","0%"
"*05mrk*","Dylan MacLean","TEX","SP,RP","5872","FA","24","5","1st","0","1%","0%"
"*05rek*","Christian MacLeod","MIA","SP,RP","5873","FA","26","5","1st","0","0%","0%"
"*06zew*","Coleman MacRae","HOU","SP","5874","FA","22","5","1st","0","0%","0%"
"*04b21*","Angel Macuare","(N/A)","RP","5894","FA","26","5","1st","0","0%","0%"
"*05ym9*","Jake Madden","COL","RP","5895","FA","24","5","1st","0","1%","0%"
"*06yyg*","Riley Maddox","WSH","SP,RP","5896","FA","0","5","1st","0","0%","0%"
"*06ibv*","Jesus Made","MIL","SS","5897","ISO","19","10","1st","0","62%","0%"
"*0527f*","Kevin Made","WSH","2B,SS","5898","FA","23","5","1st","0","3%","0%"
"*06bpu*","Emannoel Madeira","(N/A)","SP","5899","FA","19","5","1st","0","0%","0%"
"*074vt*","Alex Madera","CHC","SS","5900","FA","25","5","1st","0","0%","0%"
"*06r44*","Steven Madero","DET","1B","5901","FA","19","5","1st","0","0%","0%"
"*04ptu*","Ben Madison","(N/A)","SP,RP","5902","FA","28","5","1st","0","0%","0%"
"*070by*","Truitt Madonna","SD","C","5903","FA","19","5","1st","0","1%","0%"
"*04ejw*","Bligh Madris","(N/A)","1B","5904","FA","30","5","1st","0","0%","0%"
"*06qv3*","Bryce Madron","(N/A)","OF","5905","FA","25","5","1st","0","0%","0%"
"*06zgq*","Kendrey Maduro","LAA","3B","5906","FA","22","5","1st","0","0%","0%"
"*06ulu*","Fermin Magallanes","BAL","RP","5907","FA","24","5","1st","0","0%","0%"
"*06yys*","Mario Magana","(N/A)","OF","5908","FA","19","5","1st","0","0%","0%"
"*06pmw*","Bryan Magdaleno","TEX","RP","5909","FA","25","5","1st","0","0%","0%"
"*06qsg*","Ryan Magdic","ATH","RP","5910","FA","26","5","1st","0","0%","0%"
"*06hoz*","Cam Magee","(N/A)","SS","5911","FA","24","5","1st","0","0%","0%"
"*02hnm*","Drew Maggi","(N/A)","2B","5912","FA","37","5","1st","0","0%","0%"
"*06qke*","Grant Magill","CHW","C","5913","FA","25","5","1st","0","0%","0%"
"*0778e*","Wills Maginnis","(N/A)","1B","5914","FA","21","5","1st","0","0%","0%"
"*051bg*","Andrew Magno","BAL","RP","5915","FA","28","5","1st","0","0%","0%"
"*05ogx*","Solomon Maguire","(N/A)","OF","5916","FA","23","5","1st","0","0%","0%"
"*06yyf*","Lucas Mahlstedt","LAA","RP","5917","FA","23","5","1st","0","0%","0%"
"*06dq6*","Jack Mahoney","COL","SP","5918","FA","24","5","1st","0","1%","0%"
"*06uy0*","Jack Mahoney","ATH","RP","5919","FA","27","5","1st","0","0%","0%"
"*05xu6*","Adam Maier","SEA","SP","5920","FA","24","5","1st","0","1%","0%"
"*0401b*","Kevin Maitan","(N/A)","1B","5921","FA","26","5","1st","0","1%","0%"
"*06z5b*","Cesar Maiz","CIN","SP","5922","FA","18","5","1st","0","0%","0%"
"*06nm0*","Aidan Major","CLE","SP","5923","FA","23","5","1st","0","0%","0%"
"*06hub*","Alex Makarewich","LAD","RP","5924","FA","24","5","1st","0","0%","0%"
"*06qkd*","Alec Makarewicz","CHW","1B,3B","5925","FA","25","5","1st","0","0%","0%"
"*067z5*","Shugo Maki","(N/A)","2B","5926","FA","28","5","1st","0","0%","0%"
"*060oi*","Chance Mako","(N/A)","SP","5927","FA","21","5","1st","0","0%","0%"
"*06uwp*","Cooper Malamazian","(N/A)","SS","5928","FA","20","5","1st","0","0%","0%"
"*066l8*","Aidan Maldonado","MIL","RP","5929","FA","26","5","1st","0","0%","0%"
"*0518d*","Anthony Maldonado","(N/A)","RP","5930","FA","28","5","1st","0","0%","0%"
"*06cmg*","Cam Maldonado","SF","OF","5931","FA","22","5","1st","0","3%","0%"
"*0620s*","Gerelmi Maldonado","SF","SP","5932","FA","22","5","1st","0","1%","0%"
"*021t6*","Martin Maldonado","SD","C","5933","FA","39","5","1st","0","0%","0%"
"*0603j*","Nick Maldonado","MIA","RP","5934","FA","26","5","1st","0","0%","0%"
"*06hyx*","Dalton Mall","(N/A)","SP","5935","FA","26","5","1st","0","0%","0%"
"*06qij*","Josh Mallitz","SD","RP","5936","FA","24","5","1st","0","0%","0%"
"*05uy1*","Justyn-Henry Malloy","TB","OF","5937","FA","26","5","1st","0","3%","0%"
"*04y7b*","Brennan Malone","(N/A)","RP","5938","FA","25","5","1st","0","1%","0%"
"*06mid*","Maddox Malony","(N/A)","3B","5939","FA","21","5","1st","0","0%","0%"
"*06h00*","Rorik Maltrud","CLE","SP","5940","FA","26","5","1st","0","0%","0%"
"*06rix*","Alexander Mambel","BOS","1B","5941","FA","19","5","1st","0","0%","0%"
"*0779s*","Jeyver Manaure","ARI","SP","5942","FA","19","5","1st","0","0%","0%"
"*066jq*","Joey Mancini","HOU","SP,RP","5943","FA","25","5","1st","0","0%","0%"
"*06gic*","Mark Manfredi","MIL","RP","5944","FA","25","5","1st","0","0%","0%"
"*06qp0*","Thomas Mangus","CHC","RP","5945","FA","23","5","1st","0","0%","0%"
"*072ic*","Rocco Maniscalco","STL","SS","5946","FA","17","5","1st","0","1%","0%"
"*04pr2*","Devin Mann","(N/A)","1B,3B","5947","FA","29","5","1st","0","0%","0%"
"*06hx0*","Hunter Mann","COL","RP","5948","FA","24","5","1st","0","0%","0%"
"*06do7*","Luke Mann","ATH","1B,3B","5949","FA","26","5","1st","0","0%","0%"
"*06ih7*","Chusei Mannami","(N/A)","1B","5950","FA","26","5","1st","0","0%","0%"
"*075l1*","Grant Manning","WSH","RP","5951","FA","25","5","1st","0","0%","0%"
"*041m1*","Matt Manning","(N/A)","RP","5952","FA","28","5","1st","0","1%","0%"
"*06umb*","Noah Manning","(N/A)","RP","5953","FA","24","5","1st","0","0%","0%"
"*05jq4*","Timmy Manning","(N/A)","RP","5954","FA","24","5","1st","0","0%","0%"
"*072hh*","Jose Manon","ATL","SS","5955","FA","17","5","1st","0","2%","0%"
"*076rv*","Henry Manrique","NYM","OF","5956","FA","17","5","1st","0","0%","0%"
"*06bt4*","Renair Manrique","(N/A)","SS","5957","FA","20","5","1st","0","0%","0%"
"*075ez*","Alejandro Manzano","ATH","RP","5958","FA","24","5","1st","0","0%","0%"
"*06ky4*","Marco Manzano","NYY","RP","5959","FA","22","5","1st","0","0%","0%"
"*05uwh*","Mikell Manzano","(N/A)","RP","5960","FA","23","5","1st","0","0%","0%"
"*06r50*","Anyel Manzueta","WSH","RP","5961","FA","19","5","1st","0","0%","0%"
"*06tsv*","Sami Manzueta","HOU","2B,3B","5962","FA","17","5","1st","0","0%","0%"
"*06mw5*","Luis Maracara","SD","RP","5963","FA","18","5","1st","0","0%","0%"
"*06suq*","Agustin Marcano","(N/A)","C","5964","FA","20","5","1st","0","0%","0%"
"*060oh*","Carlos Marcano","DET","SP","5965","FA","23","5","1st","0","0%","0%"
"*076ac*","Jhosued Marcano","CHC","SP","5966","FA","17","5","1st","0","0%","0%"
"*06gy9*","Jose Marcano","CLE","1B","5967","FA","20","5","1st","0","0%","0%"
"*06jgy*","Jose Marcano","TEX","C","5968","FA","19","5","1st","0","0%","0%"
"*05tdm*","Rafael Marcano","(N/A)","RP","5969","FA","26","5","1st","0","0%","0%"
"*070cv*","Orlando Marcelin","TOR","RP","5970","FA","19","5","1st","0","0%","0%"
"*06aju*","Hansel Marcelino","(N/A)","RP","5971","FA","24","5","1st","0","0%","0%"
"*06o04*","Manuel Marchan","CIN","SP","5972","FA","19","5","1st","0","0%","0%"
"*06rhv*","Moises Marchan","KC","C","5975","FA","18","5","1st","0","1%","0%"
"*07713*","Taj Marchand","TB","SS","5973","FA","17","5","1st","0","0%","0%"
"*061vz*","Jorge Marcheco","ATH","SP,RP","5974","FA","23","5","1st","0","1%","0%"
"*06yaq*","Jake Marciano","(N/A)","SP","5976","FA","20","5","1st","0","0%","0%"
"*06qr4*","Brady Marget","TB","1B","5977","FA","23","5","1st","0","0%","0%"
"*04eie*","Nick Margevicius","(N/A)","SP","5978","FA","30","5","1st","0","0%","0%"
"*02i3d*","Manuel Margot","(N/A)","OF","5979","FA","31","5","1st","0","0%","0%"
"*06jgh*","Yander Maria","CHC","SP","5980","FA","19","5","1st","0","0%","0%"
"*06uxs*","Diovel Mariano","CLE","RP","5981","FA","22","5","1st","0","0%","0%"
"*06icf*","Naibel Mariano","CIN","SS","5982","FA","19","5","1st","0","1%","0%"
"*06onr*","Reyli Mariano","LAD","2B","5983","FA","19","5","1st","0","1%","0%"
"*06sup*","Jermaine Maricuto","(N/A)","1B","5984","FA","20","5","1st","0","0%","0%"
"*06r32*","Alexis Marin","(N/A)","SP","5985","FA","21","5","1st","0","0%","0%"
"*06mi6*","Jahir Marin","(N/A)","C","5986","FA","19","5","1st","0","0%","0%"
"*05xdf*","Junior Marin","(N/A)","OF","5987","FA","22","5","1st","0","0%","0%"
"*06riv*","Liosward Marin","BOS","UT","5988","FA","20","5","1st","0","0%","0%"
"*06rft*","Manny Marin","(N/A)","SS","5989","FA","21","5","1st","0","0%","0%"
"*06rkd*","Nelson Marin","(N/A)","C,1B","5990","FA","20","5","1st","0","0%","0%"
"*077c3*","Victor Marin","CLE","SP","5991","FA","17","5","1st","0","0%","0%"
"*06zev*","Louis Marinaro","TEX","RP","5992","FA","21","5","1st","0","0%","0%"
"*06rl8*","Luis Marinez","(N/A)","1B","5993","FA","24","5","1st","0","0%","0%"
"*06ya0*","Stiven Marinez","NYY","SS","5994","FA","18","5","1st","0","0%","0%"
"*02hiz*","Michael Mariot","(N/A)","SP,RP","5995","FA","37","5","1st","0","0%","0%"
"*01sit*","Jake Marisnick","(N/A)","OF","5996","FA","35","5","1st","0","0%","0%"
"*06za9*","Easton Marks","COL","SP","5997","FA","22","5","1st","0","0%","0%"
"*05u9a*","Jordan Marks","(N/A)","RP","5998","FA","27","5","1st","0","0%","0%"
"*051fl*","Cade Marlowe","ATH","OF","5999","FA","29","5","1st","0","2%","0%"
"*06lwl*","Eddy Marmolejos","WSH","3B","6000","FA","19","5","1st","0","0%","0%"
"*0730e*","Ryan Marohn","(N/A)","SP","6001","FA","21","5","1st","0","0%","0%"
"*06dq2*","Landen Maroudis","TOR","SP","6002","FA","21","5","1st","0","2%","0%"
"*0669w*","Austin Marozas","TOR","RP","6003","FA","27","5","1st","0","0%","0%"
"*06qqr*","Anthony Marquez","SF","SS","6004","FA","19","5","1st","0","0%","0%"
"*06bj4*","Anyelo Marquez","LAA","2B","6005","FA","20","5","1st","0","0%","0%"
"*06v29*","Edinzo Marquez","NYY","SP","6006","FA","21","5","1st","0","0%","0%"
"*05u1r*","Emilio Marquez","(N/A)","RP","6007","FA","28","5","1st","0","0%","0%"
"*06bn0*","Gustavo Marquez","(N/A)","OF","6008","FA","21","5","1st","0","0%","0%"
"*06kxz*","Jesus Marquez","(N/A)","1B","6009","FA","19","5","1st","0","0%","0%"
"*06uvt*","Luis Marquez","TEX","2B,SS","6010","FA","20","5","1st","0","0%","0%"
"*06r5t*","Noslen Marquez","(N/A)","SP","6011","FA","21","5","1st","0","0%","0%"
"*06y0k*","Ramon Marquez","PHI","SP","6012","FA","19","5","1st","0","16%","0%"
"*070kr*","Victor Marquez","PIT","C","6013","FA","18","5","1st","0","0%","0%"
"*06rw4*","Adriano Marrero","LAD","SP","6014","FA","18","5","1st","0","0%","0%"
"*06idy*","Andrew Marrero","HOU","RP","6015","FA","26","5","1st","0","0%","0%"
"*06rt5*","Elias Marrero","(N/A)","UT","6016","FA","18","5","1st","0","0%","0%"
"*04psx*","Elih Marrero","KC","C","6017","FA","29","5","1st","0","0%","0%"
"*0518e*","Wendell Marrero","(N/A)","OF","6018","FA","25","5","1st","0","0%","0%"
"*06pq7*","Mason Marriott","ARI","SP","6019","FA","23","5","1st","0","0%","0%"
"*0512c*","Alec Marsh","KC","SP","6020","FA","28","5","1st","0","4%","0%"
"*06qlb*","Chandler Marsh","BAL","RP","6021","FA","23","5","1st","0","0%","0%"
"*06uw4*","Tatum Marsh","(N/A)","OF","6022","FA","21","5","1st","0","0%","0%"
"*06kww*","Duncan Marsten","(N/A)","SP","6023","FA","21","5","1st","0","0%","0%"
"*06rk5*","Angel Marte","(N/A)","C","6024","FA","20","5","1st","0","0%","0%"
"*07618*","Edwin Marte","BAL","SP","6025","FA","19","5","1st","0","0%","0%"
"*06bl3*","Francis Marte","ATH","SP","6026","FA","20","5","1st","0","0%","0%"
"*04ydj*","Jose Marte","NYM","RP","6027","FA","30","5","1st","0","0%","0%"
"*0764e*","Josehp Marte","LAD","SP,RP","6028","FA","21","5","1st","0","0%","0%"
"*066rs*","Modeifi Marte","ARI","1B","6029","FA","23","5","1st","0","0%","0%"
"*06ie7*","Sabier Marte","NYY","SP","6030","FA","22","5","1st","0","1%","0%"
"*073k8*","Yordany Marte","CHW","SP","6031","FA","16","5","1st","0","0%","0%"
"*06cqy*","Yunior Marte","SF","SP","6032","FA","22","5","1st","0","1%","0%"
"*06ic2*","Curley Martha","TEX","2B","6033","FA","19","5","1st","0","1%","0%"
"*06qvt*","Christian Martin","STL","2B","6034","FA","23","5","1st","0","0%","0%"
"*06qr5*","Colby Martin","MIA","RP","6035","FA","25","5","1st","0","0%","0%"
"*066jo*","David Martin","(N/A)","C","6036","FA","25","5","1st","0","0%","0%"
"*04q4k*","Garrett Martin","NYY","OF","6037","FA","26","5","1st","0","1%","0%"
"*0374g*","Jason Martin","(N/A)","OF","6038","FA","30","5","1st","0","0%","0%"
"*06h21*","Logan Martin","SF","SP","6039","FA","25","5","1st","0","0%","0%"
"*04epq*","Mason Martin","(N/A)","1B,OF","6040","FA","27","5","1st","0","0%","0%"
"*06zap*","Max Martin","KC","RP","6041","FA","22","5","1st","0","0%","0%"
"*06yq6*","Maximus Martin","BOS","SS","6042","FA","22","5","1st","0","1%","0%"
"*06gjp*","Maxton Martin","TEX","OF","6043","FA","21","5","1st","0","1%","0%"
"*066dq*","Payton Martin","LAD","SP","6044","FA","22","5","1st","0","4%","0%"
"*03pj6*","Richie Martin","COL","3B,SS","6045","FA","31","5","1st","0","0%","0%"
"*05gs8*","Robby Martin","(N/A)","OF","6046","FA","26","5","1st","0","0%","0%"
"*062cz*","Roman Martin","ATH","SS","6047","FA","21","5","1st","0","0%","0%"
"*03dwo*","Rudy Martin","BAL","OF","6048","FA","30","5","1st","0","0%","0%"
"*066t4*","Walker Martin","SF","3B,SS","6049","FA","22","5","1st","0","5%","0%"
"*06yya*","Bryce Martin-Grudzielanek","NYY","3B","6050","FA","23","5","1st","0","0%","0%"
"*06ult*","Clarence Martina","WSH","RP","6051","FA","21","5","1st","0","0%","0%"
"*074cm*","D-Shawn Martina","ARI","OF","6052","FA","17","5","1st","0","0%","0%"
"*05u3c*","Adrian Martinez","(N/A)","RP","6053","FA","29","5","1st","0","0%","0%"
"*05y4l*","Alex Martinez","LAA","RP","6054","FA","23","5","1st","0","0%","0%"
"*0689m*","Alexander Martinez","(N/A)","C","6055","FA","21","5","1st","0","0%","0%"
"*06r5e*","Alfonzo Martinez","TB","OF","6056","FA","20","5","1st","0","0%","0%"
"*06qy7*","Anel Martinez","(N/A)","SP","6057","FA","21","5","1st","0","0%","0%"
"*06bpt*","Anthony Martinez","CLE","UT","6058","FA","22","5","1st","0","0%","0%"
"*06kxu*","Browm Martinez","WSH","OF","6059","FA","19","5","1st","0","0%","0%"
"*06r8b*","Bryan Martinez","LAA","OF","6060","FA","20","5","1st","0","0%","0%"
"*06z5x*","Carlos Martinez","MIA","C","6061","FA","18","5","1st","0","0%","0%"
"*0733w*","Carlos Martinez","CLE","C","6062","FA","16","5","1st","0","0%","0%"
"*074a1*","Carlos Martinez","SEA","SP","6063","FA","19","5","1st","0","0%","0%"
"*077eg*","Carlos Martinez","SF","RP","6064","FA","21","5","1st","0","0%","0%"
"*0657n*","Chazz Martinez","KC","RP","6065","FA","26","5","1st","0","0%","0%"
"*04q3u*","Daniel Martinez","(N/A)","SP,RP","6066","FA","27","5","1st","0","0%","0%"
"*076ro*","Eddson Martinez","SD","OF","6067","FA","18","5","1st","0","0%","0%"
"*06sa0*","Emil Martinez","(N/A)","SS","6068","FA","18","5","1st","0","0%","0%"
"*06er5*","Emmanuel Martinez","(N/A)","RP","6069","FA","22","5","1st","0","0%","0%"
"*06rho*","Eric Martinez","MIL","C","6070","FA","22","5","1st","0","0%","0%"
"*06sui*","Felix Martinez","(N/A)","RP","6071","FA","24","5","1st","0","0%","0%"
"*06bl4*","Frank Martinez","TEX","RP","6072","FA","24","5","1st","0","0%","0%"
"*05ycw*","Gabriel Martinez","(N/A)","OF","6073","FA","23","5","1st","0","1%","0%"
"*0776j*","Geomaikel Martinez","BOS","OF","6074","FA","18","5","1st","0","0%","0%"
"*06qwk*","Izaak Martinez","CLE","RP","6075","FA","24","5","1st","0","0%","0%"
"*04m8w*","J.P. Martinez","(N/A)","OF","6076","FA","30","5","1st","0","0%","0%"
"*06z00*","Jack Martinez","STL","SP,RP","6077","FA","23","5","1st","0","0%","0%"
"*0730o*","Jaims Martinez","CHC","SS","6078","FA","17","5","1st","0","0%","0%"
"*06mf0*","Jaset Martinez","CIN","1B","6079","FA","19","5","1st","0","0%","0%"
"*074vm*","Jendy Martinez","MIN","SS","6080","FA","17","5","1st","0","0%","0%"
"*066m6*","Jeter Martinez","PIT","SP","6081","FA","20","5","1st","0","4%","0%"
"*06ifp*","Jonathan Martinez","CLE","2B","6082","FA","19","5","1st","0","0%","0%"
"*06s3o*","Jose Martinez","NYY","RP","6083","FA","21","5","1st","0","0%","0%"
"*04dws*","Ernesto Martinez, Jr.","NYY","1B","6122","FA","27","5","1st","0","2%","0%"
"*06meh*","Juan Martinez","CHW","1B,OF","6084","FA","19","5","1st","0","0%","0%"
"*06qxu*","Juan Martinez","MIL","2B,3B","6085","FA","19","5","1st","0","7%","0%"
"*06u6p*","Juan Martinez","(N/A)","SP","6086","FA","23","5","1st","0","0%","0%"
"*05acp*","Justin Martinez","ARI","RP","6087","ISO","24","1","1st","0","25%","0%"
"*06rfo*","Kendry Martinez","SEA","2B","6123","FA","18","5","1st","0","1%","0%"
"*06uwd*","Kevin Martinez","COL","SP","6088","FA","18","5","1st","0","0%","0%"
"*06ut2*","Keyner Martinez","SF","SP,RP","6089","FA","21","5","1st","0","5%","0%"
"*06mbp*","Larry Martinez","TB","1B","6090","FA","20","5","1st","0","0%","0%"
"*06s7q*","Liomar Martinez","MIA","SP","6091","FA","21","5","1st","0","2%","0%"
"*06rgu*","Luis Martinez","(N/A)","1B","6092","FA","20","5","1st","0","0%","0%"
"*06z03*","Maison Martinez","CIN","RP","6093","FA","22","5","1st","0","0%","0%"
"*061a5*","Maximo Martinez","(N/A)","RP","6094","FA","22","5","1st","0","0%","0%"
"*06qyf*","Michael Martinez","(N/A)","RP","6095","FA","27","5","1st","0","0%","0%"
"*06r2s*","Michael Martinez","ATL","OF","6096","FA","19","5","1st","0","4%","0%"
"*04mms*","Orelvis Martinez","(N/A)","2B","6097","FA","24","5","1st","0","5%","0%"
"*04qnf*","Orlando Martinez","TEX","OF","6098","FA","28","5","1st","0","0%","0%"
"*076qo*","Pablo Martinez","HOU","SS","6099","FA","18","5","1st","0","0%","0%"
"*04rvw*","Pedro Martinez","(N/A)","SS","6100","FA","25","5","1st","0","0%","0%"
"*0664m*","Quinton Martinez","(N/A)","SP","6101","FA","27","5","1st","0","0%","0%"
"*04n0g*","Raidel Martinez","(N/A)","SP","6102","FA","29","5","1st","0","0%","0%"
"*06r16*","Randol Martinez","(N/A)","RP","6103","FA","19","5","1st","0","0%","0%"
"*06kx7*","Randy Martinez","CLE","1B","6104","FA","19","5","1st","0","0%","0%"
"*05t7u*","Raudelis Martinez","BOS","1B","6105","FA","24","5","1st","0","0%","0%"
"*06qtd*","Robinson Martinez","(N/A)","RP","6106","FA","28","5","1st","0","0%","0%"
"*03mon*","Rodolfo Martinez","(N/A)","RP","6107","FA","32","5","1st","0","0%","0%"
"*06tzw*","Santiago Martinez","MIL","SP","6108","FA","17","5","1st","0","0%","0%"
"*0730y*","Santiago Martinez","HOU","3B,SS","6109","FA","18","5","1st","0","0%","0%"
"*0420n*","Seth Martinez","BOS","RP","6110","FA","31","5","1st","0","0%","0%"
"*06jh5*","Stiven Martinez","BAL","OF","6111","FA","18","5","1st","0","2%","0%"
"*06qk7*","Xavier Martinez","CLE","RP","6112","FA","23","5","1st","0","0%","0%"
"*06l3l*","Yeral Martinez","(N/A)","1B","6113","FA","23","5","1st","0","0%","0%"
"*057ah*","Yohander Martinez","(N/A)","SS","6114","FA","24","5","1st","0","0%","0%"
"*06mva*","Yordani Martinez","MIA","2B","6115","FA","19","5","1st","0","0%","0%"
"*06giu*","Luis Martinez-Gomez","CHC","RP","6116","FA","23","5","1st","0","0%","0%"
"*02bvk*","Nick Martini","(N/A)","UT","6117","FA","36","5","1st","0","0%","0%"
"*060qg*","Mairoshendrick Martinus","LAD","3B,SS,OF","6118","FA","21","5","1st","0","1%","0%"
"*06qzp*","Shendrion Martinus","CIN","3B","6119","FA","19","5","1st","0","0%","0%"
"*051c0*","Brandon Martorano","(N/A)","C","6120","FA","28","5","1st","0","0%","0%"
"*0648v*","Nathan Martorella","(N/A)","1B","6121","FA","25","5","1st","0","2%","0%"
"*06h1u*","Jack Maruskin","(N/A)","SP","6124","FA","26","5","1st","0","0%","0%"
"*0648t*","J.P. Massey","(N/A)","RP","6125","FA","26","5","1st","0","0%","0%"
"*06dn0*","Michael Massey","DET","SP","6126","FA","23","5","1st","0","1%","0%"
"*06fu1*","Cameron Masterman","(N/A)","OF","6127","FA","27","5","1st","0","0%","0%"
"*0757q*","Andy Mata","DET","3B","6128","FA","18","5","1st","0","0%","0%"
"*075li*","Angel Mata","PHI","C","6129","FA","21","5","1st","0","0%","0%"
"*04ahc*","Bryan Mata","(N/A)","RP","6130","FA","27","5","1st","0","1%","0%"
"*06z5w*","Richer Mata","KC","1B","6131","FA","18","5","1st","0","0%","0%"
"*077eq*","Jace Mataczynski","BOS","SS","6132","FA","18","5","1st","0","0%","0%"
"*067ww*","Angel Mateo","TB","OF","6133","FA","21","5","1st","0","0%","0%"
"*06ics*","Carlos Mateo","PIT","RP","6134","FA","20","5","1st","0","0%","0%"
"*076gk*","Cesar Mateo","TEX","SS","6135","FA","17","5","1st","0","0%","0%"
"*05xp5*","Daniel Mateo","(N/A)","OF","6136","FA","25","5","1st","0","0%","0%"
"*06r2w*","Juan Mateo","ATL","3B","6137","FA","19","5","1st","0","1%","0%"
"*077bu*","Marcos Mateo","CHC","SS","6138","FA","17","5","1st","0","0%","0%"
"*04euk*","Shane Matheny","(N/A)","1B","6139","FA","30","5","1st","0","0%","0%"
"*066t9*","Juan Matheus","MIA","3B","6140","FA","22","5","1st","0","1%","0%"
"*060gd*","Quinn Mathews","STL","SP","6141","SHS","25","8","1st","0","44%","0%"
"*06qii*","Jack Mathey","SD","C","6142","FA","22","5","1st","0","0%","0%"
