Name,Team,POS,ADP,IP,mW,mSV,mERA,mWHIP,mK9,mIP,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Francisco Pérez ","OAK","RP",999,46,-5.0822390017627725,-1.9779732375786487,-4.131177020502312,-6.608516221924087,-0.914082729497894,-3.419748862842484,-22.133737074108197,10.111585826944834,-11.022151247163363,"Francisco Perez","21018",660906
"Landon Knack ","LAD","SP",616.25,108.7,-0.966560791746295,-1.9779732375786487,-9.773893421775384,-6.631398915383008,-3.7963152725803435,0.9513354706099729,-22.194806168453713,10.164143275696334,-11.030662892757377,"Landon Knack","27487",689017
"Grant Anderson ","MIL","RP",999,55.3,-5.0822390017627725,-1.9779732375786487,-6.363627977792334,-5.271544268408078,-0.6837059060675089,-2.7714062321436024,-22.150496623752943,10.111585826944834,-11.038910796808109,"Grant Anderson","20546",681982
"Joe Barlow ","TEX","RP",999,38.3,-6.111158554266893,-1.9779732375786487,-4.054124233127332,-3.5252579354881446,-2.5439060986557935,-3.956548772581557,-22.16896883169837,10.111585826944834,-11.057383004753532,"Joe Barlow","22296",669618
"José Urquidy ","DET","SP",999,89.3,-1.9954803442504145,-1.9779732375786487,-7.381917876803253,-3.7616765476914313,-6.732254862683938,-0.4011208853288688,-22.250423754336556,10.164143275696334,-11.086280478640223,"Jose Urquidy","18413",664353
"Logan Gillaspie ","SDP","RP",999,52,-4.053319449258653,-1.9779732375786487,-4.7874408587397355,-4.664781262329561,-3.719771703552631,-3.0014632603349702,-22.2047497717942,10.111585826944834,-11.093163944849367,"Logan Gillaspie","22461",670810
"Cade Cavalli ","WSN","SP",625.6500244140625,69.7,-3.024399896754534,-1.9779732375786487,-5.958268009557767,-7.509946390681643,-2.0444372554405907,-1.7675209456888645,-22.282545735702048,10.164143275696334,-11.118402460005713,"Cade Cavalli","27473",676917
"Domingo Gonzalez ","ATL","RP",999,62,-3.024399896754534,-1.9779732375786487,-6.781392995120044,-6.927905012624797,-1.2320245484536783,-2.304320589489114,-22.248016280020817,10.111585826944834,-11.136430453075983,"Domingo Gonzalez","sa3007495",682445
"Grant Holman ","OAK","RP",999,54,-5.0822390017627725,-1.9779732375786487,-5.006195471485544,-5.517601068118509,-1.8057247640520542,-2.8620347261657986,-22.25176826916333,10.111585826944834,-11.140182442218492,"Grant Holman","30002",680880
"Mason Englert ","TBR","SP",999,73.7,-3.024399896754534,-1.9779732375786487,-7.295956307700652,-4.713391625298168,-3.8334886686908316,-1.4886638773505223,-22.333873613373356,10.164143275696334,-11.169730337677022,"Mason Englert","22288",669438
"Zach Maxwell ","CIN","RP",999,53.3,-3.024399896754534,-1.9779732375786487,-7.045052437697792,-7.920431200255751,0.5771553630957456,-2.9108347663127736,-22.301536175503752,10.111585826944834,-11.18995034855892,"Zach Maxwell","sa3020255",687209
"Keaton Winn ","SFG","SP",712.3800048828125,71,-3.024399896754534,-1.9779732375786487,-7.315699216150546,-4.762668302726572,-3.608880196845114,-1.6768921857278438,-22.366513035783257,10.164143275696334,-11.202369760086924,"Keaton Winn","23499",676775
"Luis L. Ortiz ","CLE","SP",370.0400085449219,126.3,0.06235876075782446,-1.9779732375786487,-7.3780723856699915,-8.533478922214721,-6.734824193942924,2.1783069968007975,-22.383682981847663,10.164143275696334,-11.21953970615133,"Luis L. Ortiz","27646",682847
"Chase Cohen ","OAK","RP",999,38.3,-4.053319449258653,-1.9779732375786487,-4.054124233127332,-6.5267208534623915,-1.8112349735795241,-3.956548772581557,-22.37992151958811,10.111585826944834,-11.268335692643271,"Chase Cohen","sa3007477",681484
"Chris Bassitt ","TOR","SP",340.510009765625,153.7,3.149117418270183,-1.9779732375786487,-9.744887308974093,-11.31277377542547,-6.644316305263538,4.0884774894163245,-22.442355719555245,10.164143275696334,-11.27821244385891,"Chris Bassitt","12304",605135
"Enoli Paredes ","ATL","RP",999,46.7,-5.0822390017627725,-1.9779732375786487,-3.8926781995926008,-7.7073928274234635,-0.3662783563406202,-3.3709488226955093,-22.397510445393614,10.111585826944834,-11.28592461844878,"Enoli Paredes","20447",660600
"Zac Leigh ","CHC","RP",999,40.3,-5.0822390017627725,-1.9779732375786487,-4.272878845873139,-6.379053019926589,-0.8740828675139726,-3.817120238412386,-22.40334721106751,10.111585826944834,-11.291761384122674,"Zac Leigh","sa3017873",684949
"Nolan Clenney ","CHC","RP",999,53.3,-4.053319449258653,-1.9779732375786487,-5.244694292395256,-5.419212101943881,-2.841976553926842,-2.9108347663127736,-22.448010401416052,10.111585826944834,-11.33642457447122,"Nolan Clenney","sa3015328",669639
"Slade Cecconi ","CLE","SP",600.1500244140625,115.3,-0.966560791746295,-1.9779732375786487,-11.125906915150017,-3.842969990375519,-6.027791776693305,1.411450058870356,-22.52975265267343,10.164143275696334,-11.365609376977096,"Slade Cecconi","27500",677944
"Brandon Young ","BAL","SP",711.6199951171875,93,-1.9954803442504145,-1.9779732375786487,-7.021462738400625,-7.140272691131753,-4.290273906268076,-0.14317830986696142,-22.568641227496474,10.164143275696334,-11.40449795180014,"Brandon Young","sa3014926",687064
"Brandon Hughes ","CHC","RP",999,56.7,-5.0822390017627725,-1.9779732375786487,-6.7868094086241735,-5.468322200757337,-0.5649919931879862,-2.673806151849653,-22.554141993760574,10.111585826944834,-11.44255616681574,"Brandon Hughes","23460",676714
"Evan Reifert ","WSN","RP",999,37,-6.111158554266893,-1.9779732375786487,-5.397228944774347,-5.272046194185698,0.2416543770997604,-4.047177266603754,-22.56392982030958,10.111585826944834,-11.452343993364744,"Evan Reifert","sa3014860",682126
"Jake Higginbotham ","SDP","RP",999,54.7,-4.053319449258653,-1.9779732375786487,-5.667875723227097,-4.615502394968386,-3.4559337661235876,-2.8132346860188244,-22.5838392571752,10.111585826944834,-11.472253430230365,"Jake Higginbotham","sa3007590",663977
