player_name,team,lastmonth_stuff+,lastmonth_location+,lastmonth_pitching+
Casey Legumina,SEA,111.90341463414636,94.27365853658537,105.99756097560977
Chris Devenski,NYM,94.76000000000002,102.99888888888889,104.63888888888889
Nic Enright,CLE,97.04,99.1909090909091,96.41636363636363
Craig Yoho,MIL,113.17999999999999,126.7,123.33000000000001
Max Scherzer,TOR,95.55936507936507,110.6911111111111,105.47542857142858
Logan Davidson,LAA,27.080000000000002,126.43999999999998,46.38
Brennan Bernardino,BOS,102.33605978260869,95.64489130434782,93.63095108695653
Garrett Cleavinger,TBR,112.06158155080213,107.81371056149733,115.20973328877005
Anthony Molina,COL,92.07201683902966,98.27013050034387,89.44219206404128
Ryan Borucki,TOR,96.3555844155844,78.68259740259741,81.29246753246753
Jason Adam,SDP,114.90923076923079,94.9123076923077,106.35923076923078
Nick Raquet,STL,98.09703703703703,109.94469135802468,111.99604938271605
Bryse Wilson,CHW,99.7104761904762,96.45142857142856,93.14190476190475
Brooks Kriske,MIN,93.94999999999999,93.6509375,87.5025
Mason Englert,TBR,97.53733333333334,90.63533333333334,90.02866666666667
Reiver Sanmartin,CIN,92.132,93.98560000000002,90.22239999999998
Dylan Dodd,ATL,99.49387283236996,106.03341040462428,97.23260115606938
Josh Simpson,MIA,107.91872832369941,94.24184971098266,99.39410404624277
Tobias Myers,MIL,95.20939024390243,105.83573170731708,102.93963414634146
Logan Evans,SEA,91.83958333333335,112.30416666666666,96.83833333333332
Nick Hernandez,HOU,93.8277108433735,69.6467469879518,66.82578313253013
Miles Mikolas,STL,88.37921735761333,105.5851021198871,93.34028837106325
Logan VanWey,HOU,94.32166666666667,115.57499999999999,110.18333333333334
Bryce Miller,SEA,104.0680123258009,99.05633113097551,100.8860746210649
Alek Jacob,SDP,105.83898305084746,77.22067796610169,84.08372881355933
Isiah Kiner-Falefa,TOR,-4.454285714285715,144.47714285714284,52.50571428571429
Kevin Herget,NYM,84.98536585365852,98.45829268292682,87.60341463414633
Orion Kerkering,PHI,114.72613636363636,103.33943181818182,114.13806818181816
Michael Soroka,CHC,95.47169811320755,90.61584905660378,91.73188679245283
Rico Garcia,BAL,102.38479262672811,97.96534562211981,101.56672811059907
Mark Leiter Jr.,NYY,84.48907407407407,80.14037037037036,72.02240740740741
Robert Suarez,SDP,112.0826666666667,109.00964102564102,120.17589743589743
Michael Tonkin,MIN,93.15016666666666,101.53966666666666,88.82733333333334
Sam Bachman,LAA,91.8625974025974,96.04805194805195,93.45038961038962
Grant Wolfram,BAL,109.83361541501976,92.96713359683793,101.01898313570487
Ryan Fitzgerald,MIN,14.469333333333335,121.54933333333334,46.94666666666667
Jake Rogers,DET,50.77000000000001,86.69749999999999,46.31999999999999
Luis Vázquez,BAL,32.57,79.64000000000001,16.35
Yosver Zulueta,CIN,101.71813953488372,72.26697674418604,76.87209302325581
Austin Slater,NYY,17.22,89.88,15.14
Austin Pope,ARI,85.53333333333335,103.82833333333335,93.89833333333334
Evan Sisk,PIT,108.24979020979019,70.13762237762238,75.24167832167832
Travis Adams,MIN,102.04651662115076,85.52145255359889,87.85945663433469
Adrian Morejon,SDP,115.15559727891154,104.03823673469388,117.9775074829932
Caleb Thielbar,CHC,109.74846715328466,106.69021897810217,115.80350364963503
Ezequiel Duran,TEX,43.873333333333335,102.63333333333333,57.18000000000001
Zach McKinstry,DET,38.34,132.2,86.42
Reed Garrett,NYM,113.69114754098361,97.85901639344263,115.82065573770491
Christian Roa,MIA,108.89626972740318,54.812654232424684,63.18790530846485
Shelby Miller,MIL,104.0975,86.4175,93.125
Cole Henry,WSN,98.00155341183144,69.19619804227551,65.74129521918002
Drew Sommers,DET,102.98899999999999,106.63200000000002,114.89000000000003
Joey Gerber,TBR,94.27341796875001,103.9087890625,98.09102539062499
Sauryn Lao,WSN,92.13614678899083,103.15412844036696,91.91853211009175
Dustin May,BOS,84.74037735849056,90.82226415094341,90.48716981132075
José Urquidy,DET,91.46285714285715,95.25642857142859,82.40642857142856
Ben Casparius,LAD,99.8417142857143,79.61314285714288,87.54457142857143
Tanner Rainey,DET,108.19200000000001,79.048,90.64711111111112
Juan Burgos,ARI,110.9923076923077,80.59692307692308,87.88923076923076
Rafael Montero,DET,105.30535326086957,97.22892474916387,101.99159364548495
Jose A. Ferrer,WSN,104.96753267111346,100.71750579842283,105.18310155637666
Matt Brash,SEA,105.09587074387335,102.48869659509869,111.12208631533288
Yariel Rodríguez,TOR,97.40982035928143,82.22970059880238,84.58167664670661
Robert Stephenson,LAA,111.9894479638009,96.07782805429865,103.54009049773755
Johan Oviedo,PIT,100.2855421686747,94.08795180722892,97.20424096385541
Luke Maile,KCR,39.395384615384614,53.73307692307692,0.06923076923076857
Javier Sanoja,MIA,29.08,112.6,52.76
Tayler Saucedo,SEA,105.63288135593218,102.47762711864408,105.56271186440677
Andrew Chafin,LAA,88.84595238095237,88.8657142857143,78.51166666666666
Craig Kimbrel,HOU,109.24935784313728,99.705246112238,108.04125219743068
Joe Rock,TBR,106.49153846153845,84.79192307692308,89.64923076923077
Andrew Hoffmann,ARI,87.97249999999998,83.49499999999999,71.37
José Castillo,- - -,101.85460905349797,96.39899176954732,100.68578189300412
Michael Petersen,MIA,119.22449601160262,108.33456127628716,123.1245250181291
