Name,Team,POS,ADP,PA,mRBI,mR,mSB,mHR,mOBP,mSLG,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Ryan McMahon","COL","3B",276.82000732421875,654.962,-0.13978834545432725,0.4299377336828489,-1.1680850686006785,-0.3363664489605822,-1.1956285350365532,-3.0860795987882548,-5.496010263157547,11.387504937233034,6.891494674075486,"Ryan McMahon","15112",641857
"Jasson Domínguez","NYY","OF/DH",144.92999267578125,530.853,-2.023774349803558,-2.5070837305931737,2.0227783181876395,-1.6864470879413982,-0.5198490315769524,-1.6801866501603147,-6.394562531887757,12.277191499022852,6.882628967135094,"Jasson Dominguez","28080",691176
"Luis Arraez","SDP","1B/2B/DH",194.02000427246094,687.337,-2.5481500760806988,2.1474024406622356,-0.9025662612290216,-5.355211360573655,3.1564186476163734,-2.9392063278682263,-6.4413129374729925,12.255253069645287,6.813940132172296,"Luis Arraez","18568",650333
"Max Muncy","LAD","3B",260.9100036621094,531.117,-0.9694369012339522,-1.5266476916702416,-2.51640318006161,0.6029314205952263,0.33478376146904953,-1.626979255337038,-5.701751846238566,11.387504937233034,6.685753090994467,"Max Muncy","13301",571970
"Zach Neto","LAA","SS",194.83999633789062,531.573,-1.7785648729782875,-1.3147655644328846,3.089433100747304,-0.8346388809535694,-1.2863347017506557,-0.20592601205862393,-2.330796931426718,7.947465494409344,6.6166685629826265,"Zach Neto","31347",687263
"Gleyber Torres","DET","2B",221.85000610351562,657.605,-0.27472766710809765,-0.2763236544667576,-0.9847751899067823,-1.9407795995835453,0.01963127660873973,-3.4862976242362125,-6.943272458692656,12.255253069645287,6.311980610952632,"Gleyber Torres","16997",650402
"Luis Rengifo","LAA","2B/3B",157.75999450683594,558.822,-2.463823614674678,-1.013803802274375,2.9042631198455107,-2.4857788833682415,-1.7083460928729475,-2.1910016295444943,-6.958490902889227,12.255253069645287,6.296762166756062,"Luis Rengifo","19858",650859
"Bo Naylor","CLE","C",290.1300048828125,403.758,-5.51508902102497,-5.619669658713953,-1.3335334345906007,-3.3093466533969167,-2.1157757782758746,-2.4825960683349493,-20.376010614337265,25.60241506929359,6.2264044549563256,"Bo Naylor","21865",666310
"Nathaniel Lowe","WSN","1B",260.8500061035156,620.098,-0.20078192549451307,-1.025440572603425,-2.7885914597887926,-1.8752263314383761,2.139888629728248,-2.6214641486227093,-6.371615808219568,11.556055179673542,6.1844393714539745,"Nathaniel Lowe","19566",663993
"Colton Cowser","BAL","OF",168.9499969482422,541.466,-1.6511538311948106,-1.884570118324735,-0.8793518362569752,-1.102473961956374,-0.03148106132681665,-1.668078343324214,-7.217109152383925,12.277191499022852,6.060082346638928,"Colton Cowser","29591",681297
"Heliot Ramos","SFG","OF",208.36000061035156,591.987,-0.1106679831422669,-1.3697993655768743,-1.3602398506755637,-0.39242079767345284,-2.785640226824127,-1.3405325483552835,-7.359300772247568,12.277191499022852,5.917890726775283,"Heliot Ramos","22515",671218
"Carlos Correa","MIN","SS",241.83999633789062,582.164,-1.1800002336192335,0.1484301446680391,-2.9879309685364044,-1.285716502072312,2.201549012563477,-0.03022635997856685,-3.133894906975001,7.947465494409344,5.813570587434344,"Carlos Correa","14162",621043
"Iván Herrera","STL","C",235.22000122070312,359.707,-7.301007446075315,-5.932232457644343,-1.6667199431069637,-5.876399976318512,1.8177678242065456,-1.9932661872377497,-20.951858186176338,25.60241506929359,5.650556883117251,"Ivan Herrera","20599",671056
"Rhys Hoskins","MIL","1B/DH",281.3800048828125,549.206,-0.23008447341459115,-1.8976114923240686,-2.55341434126256,1.3892716644789729,-2.62193637136326,-1.0693281443506435,-6.983103158236151,11.556055179673542,5.572952021437393,"Rhys Hoskins","16472",656555
"Dylan Crews","WSN","OF",131.39999389648438,607.503,-2.1047010424904675,-0.18677536019964952,3.6373306556966805,-2.4032304137516163,-3.372593280062358,-3.52376746190853,-7.953736902715942,12.277191499022852,5.3234545963069095,"Dylan Crews","33541",686611
"Matt Wallner","MIN","OF",274.1300048828125,508.125,-3.2500232188608114,-1.5051924393250422,-1.9452342150600734,-0.41316454637896816,-0.47533137086699967,-0.396723697329659,-7.985669487821554,12.277191499022852,5.291522011201297,"Matt Wallner","26466",670242
"Michael Toglia","COL","1B",193.1300048828125,529.733,-1.4430391968969547,-2.5142888526493974,-1.1128687780749458,0.8516419238152465,-2.592162515248329,-0.4802129158248223,-7.290930334879203,11.556055179673542,5.26512484479434,"Michael Toglia","25845",669911
"Brendan Donovan","STL","2B/OF",239.16000366210938,586.543,-1.992225360699871,-1.2446549508984752,-1.3707735597960815,-3.950481874985501,2.9208170727405016,-2.3629070385757536,-8.00022571221518,12.255253069645287,5.255027357430107,"Brendan Donovan","24679",680977
"Lourdes Gurriel Jr.","ARI","OF",221.72999572753906,557.101,-0.02759597772365667,-1.9265433043232227,-1.7924092386135406,-2.296019038113242,-1.328668379511165,-0.7357630450264341,-8.10699898331126,12.277191499022852,5.17019251571159,"Lourdes Gurriel Jr.","19238",666971
"Ezequiel Tovar","COL","SS",128.8000030517578,661.525,1.5260859753435303,0.3607094641370127,-0.21266379751190556,0.23636184775122554,-5.2695071253617165,-0.43661611362986014,-3.7956297492717126,7.947465494409344,5.151835745137632,"Ezequiel Tovar","24064",678662
"Sean Murphy","ATL","C",217.5500030517578,351.617,-6.109828534588567,-6.155319116605756,-3.0855683858568783,-3.991542847191096,-0.8188188064101584,-1.316591388609644,-21.477669079262096,25.60241506929359,5.124745990031493,"Sean Murphy","19352",669221
"Danny Jansen","TBR","C",303.1600036621094,351.5,-6.0168397650996335,-6.300855023119766,-3.0778398270198886,-3.493355720239196,-1.468458054747817,-1.2649128157512293,-21.622261205977527,25.60241506929359,4.980153863316062,"Danny Jansen","16535",643376
"Spencer Steer","CIN","1B/OF",136.16000366210938,495.745,-2.40145360692646,-2.558766136384927,0.4469542695451227,-2.134159628296492,0.04513453268725982,-0.9900490863093723,-7.59233965568487,11.556055179673542,4.963715523988673,"Spencer Steer","26323",668715
"Joc Pederson","TEX","DH",320.7799987792969,455.289,-1.9292478102672885,-2.859205638861726,-1.9382212966977515,-0.35110391034459687,1.6097510014971004,1.2630333229175004,-4.204994331756763,7.947465494409344,4.742471162652581,"Joc Pederson","11899",592626
"Luis García Jr.","WSN","2B",129.5800018310547,517.645,-2.222054049160116,-3.0994595233079827,0.9414673824962227,-2.701988978363007,-1.3702046731697701,-0.25921515185755134,-8.711454993362207,12.255253069645287,4.543798076283082,"Luis Garcia Jr.","20391",671277
"Daulton Varsho","TOR","OF",338.20001220703125,577.043,-0.6155351818761151,-1.5434190992910521,0.4063934496950928,-0.33159586609140174,-4.316050475755847,-2.502100039431693,-8.902307212751015,12.277191499022852,4.374884286271836,"Daulton Varsho","19918",662139
"Bryson Stott","PHI","2B",175.1999969482422,560.355,-2.632921965858865,-1.8684831457604818,3.68997094761883,-3.9197708415506702,-0.6915854065004765,-3.5213525406962662,-8.94414295274793,12.255253069645287,4.311110116897359,"Bryson Stott","26294",681082
"Andrés Giménez","TOR","2B",170.83999633789062,607.851,-1.8952701943719743,-1.4734885279100742,4.196677639293488,-4.070768888564616,-1.7781794670930047,-4.0681531680921275,-9.089182606738309,12.255253069645287,4.166070462906979,"Andres Gimenez","19950",665926
"Hunter Goodman","COL","C/OF",333.7099914550781,294.265,-6.8382119992540105,-7.367290739209344,-2.6891506864809194,-3.479469684408128,-2.7887637349728274,0.5363606402759311,-22.626526204049302,25.60241506929359,3.975888865244288,"Hunter Goodman","29715",696100
"Masyn Winn","STL","SS",148.5500030517578,676.335,-1.3968381618603134,1.8989882486892589,1.1092628513308023,-2.0367453335197405,-1.8305586564818677,-2.7255526563443504,-4.981443708186211,7.947465494409344,3.9660217862231337,"Masyn Winn","27479",691026
"Zack Gelof","OAK","2B",214.64999389648438,602.571,-1.4159815462146548,-1.6857664730114643,3.238451473842206,-0.5736607003962491,-5.182706497476487,-3.9179311749793957,-9.537594918236046,12.255253069645287,3.7176581514092426,"Zack Gelof","29766",680869
"Josh Bell","WSN","1B/DH",331.239990234375,574.48,-0.7622717936219514,-1.812729176002765,-2.985268912225008,-1.0617533974861655,-0.39029478709003396,-1.9114281321016382,-8.923746198527562,11.556055179673542,3.632308981145981,"Josh Bell","13145",605137
"Eugenio Suárez","ARI","3B",181.55999755859375,580.734,-0.5764779841979332,-1.7458428288191237,-2.656805272552029,-0.05758388768492227,-2.0769008023768194,-2.10525076803865,-9.218861543669478,11.387504937233034,3.1686433935635563,"Eugenio Suarez","12552",553993
"Carlos Santana","CLE","1B",347.5799865722656,579.827,-0.450422526853775,-1.7539502231938806,-2.4186799097701375,-0.7203569360525116,-1.2438360563304807,-2.8709304001738882,-9.458176052374672,11.556055179673542,3.097879127298871,"Carlos Santana","2396",467793
"Anthony Volpe","NYY","SS",142.4199981689453,623.626,-1.37949501834452,-0.5435460668192135,4.200198566542893,-2.1820783133765334,-2.8308803933382927,-3.5270709396593625,-6.262872164995029,7.947465494409344,2.684593329414315,"Anthony Volpe","27647",683011
"Christopher Morel","TBR","2B/3B/DH",269.69000244140625,479.359,-2.4778272033587556,-3.3700855569808463,-0.8231624998961898,-0.4862571552983192,-2.037330244463284,-0.6006796800044785,-9.795342340001874,11.387504937233034,2.592162597231159,"Christopher Morel","21897",666624
"Michael Busch","CHC","1B",257.9599914550781,548.323,-1.2066935130854979,-2.0408604511792223,-2.54270885795444,-1.405322293966173,-1.1070144497300778,-2.0113871866088204,-10.313986752524231,11.556055179673542,2.242068427149312,"Michael Busch","26319",683737
"Josh Jung","TEX","3B",214.17999267578125,561.405,-0.754258714760831,-2.3721215210824167,-1.735647321627416,-0.22698263827585435,-4.115903125668544,-0.9909813349883236,-10.195894656403386,11.387504937233034,2.191610280829646,"Josh Jung","26299",673962
"Jake McCarthy","ARI","OF",215.88999938964844,498.966,-3.8598594347565918,-3.0993516354526824,3.768458306968698,-5.417271996608027,0.21010703424268928,-2.8005860791662385,-11.198503804772153,12.277191499022852,2.078687694250699,"Jake McCarthy","21622",664983
"Nolan Schanuel","LAA","1B",317.8699951171875,534.913,-3.593016960925042,-2.331824376351943,-1.2152006058215492,-3.2549533156983577,2.721662216952475,-2.8950637830828447,-10.56839682492726,11.556055179673542,1.9876583547462827,"Nolan Schanuel","33189",694384
"Tyler O'Neill","BAL","OF",200.75,459.252,-2.9751877374639397,-3.7531376077148866,-1.7501597495151915,-0.630652592132116,-1.5156553923212608,-0.6762028854226965,-11.300995964570093,12.277191499022852,1.976195534452759,"Tyler O'Neill","15711",641933
"Colt Keith","DET","2B",252.22000122070312,527.089,-2.191294788348811,-2.8575117308151277,-1.9208463751569083,-2.5683695992909286,-0.5983412588261084,-1.164412511153673,-11.300776263591557,12.255253069645287,1.9544768060537308,"Colt Keith","27899",690993
"Tommy Edman","LAD","OF",180.91000366210938,556.692,-2.3141318906089605,-1.8329956003882826,2.8429780206560196,-3.6596026526691974,-2.6851448785385426,-3.68777682764087,-11.336673829189834,12.277191499022852,1.9405176698330164,"Tommy Edman","19470",669242
"Alec Burleson","STL","OF/DH",236.2899932861328,462.233,-3.1947769771752537,-3.7869862197438247,-1.3922417162292502,-2.371241835772885,-0.637128178361236,-0.01179738023983782,-11.394172307522288,12.277191499022852,1.8830191915005636,"Alec Burleson","27615",676475
"Patrick Bailey","SFG","C",307.6499938964844,465.756,-5.390592176996861,-4.94648242646001,-2.1641527395280606,-4.923727494963678,-2.8564695718538817,-4.52972769173381,-24.8111521015363,25.60241506929359,1.791262967757287,"Patrick Bailey","27478",672275
"Dansby Swanson","CHC","SS",175.16000366210938,630.636,-0.1457371687398566,-0.7374858252546632,0.7727271215070307,-1.3260536000721095,-2.238531368727933,-3.564090945785805,-7.239171787073336,7.947465494409344,1.7082937073360087,"Dansby Swanson","18314",621020
"Tyler Soderstrom","OAK","1B",278.69000244140625,505.576,-1.2531369476175527,-3.0121809971049385,-2.883509596858139,0.5185086773615716,-3.8484027460593584,-0.4507009138073086,-10.929422524085725,11.556055179673542,1.6266326555878174,"Tyler Soderstrom","27467",691016
"Ryan Mountcastle","BAL","1B",232.75,499.521,-1.711480426636152,-3.0199990871033795,-2.4671694357550082,-1.445488781883796,-1.9844722969834883,-0.3100237168872975,-10.938633745249122,11.556055179673542,1.6174214344244202,"Ryan Mountcastle","18373",663624
"Pete Crow-Armstrong","CHC","OF",138.30999755859375,513.033,-3.0007060741530727,-3.381020025474755,4.168368270439994,-3.3996899726965037,-3.6684327564173067,-2.7177139376236843,-11.999194495925328,12.277191499022852,1.277997003097523,"Pete Crow-Armstrong","27769",691718
"Xavier Edwards","MIA","SS",150.5800018310547,621.242,-5.393465460187719,0.30225348771023836,6.458024694693728,-7.084342309231251,3.1157508550684536,-5.328656932472528,-7.930435664419076,7.947465494409344,1.0170298299902683,"Xavier Edwards","22266",669364
"Jeremy Peña","HOU","SS",163.63999938964844,620.792,-0.46390117395542857,-1.2462753302793597,1.243911429852226,-2.1633372020641604,-2.672293957422439,-2.645569260540183,-7.947465494409344,7.947465494409344,1,"Jeremy Pena","21636",665161
"Connor Norby","MIA","3B",272.3299865722656,613.095,-1.9740731895688126,-0.582059969610164,-0.5873843082045606,-1.742970208165767,-2.933882246330171,-3.5671350153535584,-11.387504937233034,11.387504937233034,1,"Connor Norby","29592",681393
"LaMonte Wade Jr.","SFG","1B",436.3599853515625,516.486,-4.920106335993045,-1.5387531213452479,-2.2886970102751683,-3.0581233073951566,2.875360040158821,-2.6257354448237455,-11.556055179673542,11.556055179673542,1,"LaMonte Wade Jr.","18126",664774
"Brice Turang","MIL","2B",147.1300048828125,556.839,-4.300920756119709,-2.4720462906045535,6.547904702347729,-5.453860953588246,-1.1582362364568013,-5.418093535223707,-12.255253069645287,12.255253069645287,1,"Brice Turang","22186",668930
"Michael Conforto","LAD","OF/DH",280.6000061035156,472.261,-2.563347906864791,-3.499949549940805,-2.718147083839215,-1.6783967293496558,-0.8978377737507011,-0.9195124552776835,-12.277191499022852,12.277191499022852,1,"Michael Conforto","16376",624424
"Joey Bart","PIT","C",269.489990234375,371.258,-6.42113124453269,-6.644060034506912,-2.9784563288359496,-4.76906620575676,-1.9862338948542364,-2.8034673608070375,-25.60241506929359,25.60241506929359,1,"Joey Bart","21524",663698
"Luis Campusano","SDP","C",398.07000732421875,298.294,-7.653087309352974,-7.643375073739871,-3.025342902052289,-5.309294500457794,-1.1428999559452098,-0.9542077606209844,-25.728207502169123,25.60241506929359,0.8742075671244681,"Luis Campusano","22217",669134
"Garrett Mitchell","MIL","OF",252.5800018310547,470.873,-3.4222789392686956,-3.8440726388736928,2.034370789622998,-3.2056287222983033,-1.5557995683610726,-2.6427362189375345,-12.6361452981163,12.277191499022852,0.641046200906551,"Garrett Mitchell","27555",669003
"Nico Hoerner","CHC","2B",195.8699951171875,550.758,-4.399878420189969,-2.455761409108284,4.00738562385409,-6.2343230708193635,0.664847386767511,-4.34686628785956,-12.764596177355575,12.255253069645287,0.4906568922897132,"Nico Hoerner","21479",663538
"Nolan Jones","COL","OF",247.83999633789062,458.197,-4.574340439189866,-4.216118066815693,-0.2915237778646771,-3.643246426576933,1.235862508545731,-1.3157322375043166,-12.805098439405755,12.277191499022852,0.47209305961709647,"Nolan Jones","20529",666134
"Victor Robles","SEA","OF",195.02000427246094,576.864,-5.47303656843531,-1.0445539025864303,7.010473412544493,-5.520521562409624,-1.761786230535662,-6.105918992558071,-12.895343843980605,12.277191499022852,0.38184765504224616,"Victor Robles","18363",645302
"Connor Wong","BOS","C",230.24000549316406,345.435,-7.2043765083718565,-6.978600345464211,-1.5320713645855395,-5.820430526432247,-2.297942424386827,-2.487033870828337,-26.320455040069024,25.60241506929359,0.281960029224566,"Connor Wong","19896",657136
"Jo Adell","LAA","OF",285.20001220703125,437.283,-3.4935328113265265,-4.291164721526055,0.5144789279019011,-0.9689398879253825,-3.9256581899665055,-0.8727338215007899,-13.037550504343358,12.277191499022852,0.23964099467949274,"Jo Adell","20220",666176
"Trevor Larnach","MIN","OF/DH",330.7300109863281,470.002,-3.15306882450583,-3.580040133682419,-2.296282441017225,-2.324941509186612,-0.34493554299378054,-1.4336139208904892,-13.132882372276354,12.277191499022852,0.1443091267464971,"Trevor Larnach","21501",663616
"Jordan Walker","STL","OF",277.6000061035156,524.393,-2.3472595643244967,-3.3187811022745413,-1.3606119257136269,-2.6734507861890116,-1.8809191305180126,-1.6940389833326104,-13.275061492352297,12.277191499022852,0.0021300066705539633,"Jordan Walker","27475",691023
"Joey Ortiz","MIL","3B",279.04998779296875,581.164,-2.2405103776198145,-2.2956338419608104,0.10197437453249528,-3.8638866967054932,-1.0084965893111901,-3.3301337312283934,-12.636686862293208,11.387504937233034,-0.24918192506017478,"Joey Ortiz","25493",687401
"Brandon Marsh","PHI","OF",311.6000061035156,483.317,-4.164950078651058,-3.322996974836767,0.8879398977100192,-3.817629022639763,-0.597254598752778,-2.631665465732768,-13.646556242903113,12.277191499022852,-0.36936474388026164,"Brandon Marsh","20202",669016
"Luke Raley","SEA","1B/OF",300.17999267578125,466.419,-3.250124347312719,-4.075410313622334,-0.5727287010376478,-1.3804042852501246,-2.696877288679909,-1.7158436891667208,-13.691388625069457,12.277191499022852,-0.4141971260466055,"Luke Raley","19354",670042
"Thairo Estrada","COL","2B",304.0400085449219,506.096,-3.0327004916289053,-3.4409527598699436,0.014756218453076125,-3.247626831312413,-2.216784934802098,-1.7863028197820854,-13.709611618942368,12.255253069645287,-0.4543585492970812,"Thairo Estrada","16426",642731
"Jake Fraley","CIN","OF",387.1499938964844,420.509,-5.069575731859148,-4.804549424566008,1.7003254784142312,-4.126908948533054,0.1454319896790215,-1.7120027032382843,-13.867279340103243,12.277191499022852,-0.5900878410803909,"Jake Fraley","19260",641584
"Wilyer Abreu","BOS","OF",308.20001220703125,444.629,-4.375776653800466,-3.7554252425575343,-0.9918167714231736,-3.2789341876058913,-0.26603308355486255,-1.278756555562371,-13.946742494504301,12.277191499022852,-0.6695509954814485,"Wilyer Abreu","23772",677800
"Kyle Higashioka","TEX","C",382.9800109863281,284.037,-7.654200494296878,-7.858373579472695,-2.6764129173036713,-4.093003444416749,-3.878005318067963,-1.2006993720726353,-27.3606951256306,25.60241506929359,-0.758280056337008,"Kyle Higashioka","5517",543309
"MJ Melendez","KCR","OF",385.25,462.982,-3.375127605573284,-4.028357465035423,-1.553310625259782,-2.079553027995215,-1.8807498276498844,-1.1406410069361421,-14.057739558449732,12.277191499022852,-0.780548059426881,"MJ Melendez","22197",669004
"Mitch Garver","SEA","C/DH",469.3299865722656,303.995,-7.933711043668987,-7.761150816619617,-3.1276174546749576,-4.575984338473136,-1.6983718768048621,-2.2992912073020775,-27.39612673754364,25.60241506929359,-0.7937116682500498,"Mitch Garver","15161",641598
"Maikel Garcia","KCR","2B/3B",210.92999267578125,568.882,-4.302620640479264,-1.9244171576716298,4.928028115724686,-6.193815565844633,-1.5033477210794124,-5.211292608266613,-14.207465577616865,12.255253069645287,-0.9522125079715771,"Maikel Garcia","22715",672580
"Jeimer Candelario","CIN","1B/3B/DH",301.7300109863281,484.89,-2.6919732620440815,-3.450338316097308,-1.803744424118324,-2.002967786965066,-2.3039719570573793,-1.131947318554372,-13.384943064836527,11.387504937233034,-0.9974381276034938,"Jeimer Candelario","13621",600869
"Jake Rogers","DET","C",497.3599853515625,344.743,-7.133729407025475,-7.007585070615328,-2.5630035312108848,-4.242808845713399,-3.8972223544318383,-2.760793437323951,-27.60514264632087,25.60241506929359,-1.0027275770272843,"Jake Rogers","19452",668670
"Parker Meadows","DET","OF",191.3300018310547,510.474,-4.4204391468168565,-2.894026615955953,1.9895454384122755,-3.6716570674037783,-2.259485296449722,-3.1085673136147065,-14.36463000182874,12.277191499022852,-1.0874385028058895,"Parker Meadows","23800",678009
"Endy Rodríguez","PIT","C",416.3999938964844,332.279,-7.848939153890821,-7.4272777611240794,-2.5873913711140504,-6.386386009096214,-1.0963309690485483,-2.3554799205429173,-27.701805184816624,25.60241506929359,-1.099390115523037,"Endy Rodriguez","25332",682848
"Miguel Amaya","CHC","C",369.3599853515625,291.179,-8.416277488824797,-7.716566332212577,-2.8095158011190984,-6.013682597583562,-1.059861479096427,-1.8669330709955798,-27.88283676983204,25.60241506929359,-1.2804217005384504,"Miguel Amaya","21693",665804
"Jake Cronenworth","SDP","1B/2B",288,590.194,-1.8382630824665505,-1.9787115490557246,-2.026613140690709,-3.4289950978113213,-1.3252993334545617,-4.125272703648838,-14.723154907127705,12.255253069645287,-1.4679018374824175,"Jake Cronenworth","18036",630105
"Spencer Horwitz","PIT","1B/2B",386.8900146484375,441.472,-5.2751003970260735,-4.005191125048832,-2.5914846742519804,-5.187303417129343,3.523092404864606,-1.553508480096604,-15.089495688688226,12.255253069645287,-1.8342426190429397,"Spencer Horwitz","26477",687462
"Michael Massey","KCR","2B",384.510009765625,503.119,-2.4092852721524776,-3.448897291686063,-2.1270556571105073,-2.727503309937703,-3.060130963880416,-1.3519110679337776,-15.124783562700944,12.255253069645287,-1.8695304930556547,"Michael Massey","27684",686681
"Nolan Gorman","STL","2B",352.20001220703125,420.198,-3.690012269844535,-4.712731362234837,-1.8046032268107286,-0.9546281393178412,-3.0662424247322217,-0.922118516532995,-15.150335939473157,12.255253069645287,-1.8950828698278688,"Nolan Gorman","22263",669357
"Travis d'Arnaud","LAA","C",421.07000732421875,245.216,-8.74160463072171,-8.7441813179482,-3.071685608981563,-5.324926852344261,-1.8915791432690299,-0.7549164968886968,-28.52889405015346,25.60241506929359,-1.9264789808598723,"Travis d'Arnaud","7739",518595
"Austin Hays","CIN","OF",412.0899963378906,494.975,-2.426729544120179,-3.606755090769472,-2.095540382719952,-2.8509429541067104,-2.620745358538746,-1.6168242437739162,-15.217537574028974,12.277191499022852,-1.9403460750061243,"Austin Hays","19363",669720
"Evan Carter","TEX","OF",286.7300109863281,473.67,-4.564869103491688,-4.054441587401675,-0.20796931884017134,-4.044317826395885,0.20576742052269278,-2.662930819433528,-15.328761235040252,12.277191499022852,-2.0515697360174006,"Evan Carter","27790",694497
"Jonah Heim","TEX","C",311.1600036621094,304.555,-8.049950865394731,-7.742596854243075,-2.811004271885364,-5.419018312663426,-2.6123779519867627,-2.2779966078341602,-28.91294486400752,25.60241506929359,-2.3105297947139345,"Jonah Heim","16930",641680
"Gary Sánchez","BAL","C/DH",509.1499938964844,246.19,-8.91531745000728,-8.722834297050197,-3.095443763749466,-5.3123614197921185,-1.7931867245032462,-1.4635106450238866,-29.302654300126193,25.60241506929359,-2.700239230832604,"Gary Sanchez","11442",596142
"Carson Kelly","CHC","C",514.4199829101562,275.658,-8.872273784194336,-8.297827614280047,-2.8965908802877878,-6.19841574173888,-1.3252440656114723,-2.344264098903247,-29.934616185015766,25.60241506929359,-3.3322011157221807,"Carson Kelly","13620",608348
"Freddy Fermin","KCR","C/DH",376.1099853515625,264.621,-9.094372707853386,-8.616713191278087,-2.979629914381081,-6.696177155914306,-0.8055402717929844,-1.8167012873602633,-30.009134528580113,25.60241506929359,-3.4067194592865233,"Freddy Fermin","21840",666023
"Ke'Bryan Hayes","PIT","3B",339.55999755859375,550.497,-3.169258640486121,-3.029114580100596,0.7401526753280049,-4.547190637390361,-2.1169597044813724,-3.986036535992241,-16.108407423122685,11.387504937233034,-3.720902485889652,"Ke'Bryan Hayes","18577",663647
"Max Kepler","PHI","OF",360.79998779296875,478.043,-3.520286304680186,-4.05928760750091,-2.7052947985368996,-2.741431592074833,-1.8763608987047777,-2.1681611654512927,-17.0708223669489,12.277191499022852,-3.793630867926046,"Max Kepler","12144",596146
"Miguel Vargas","CHW","3B/OF",410.20001220703125,487.673,-4.03830792189125,-4.010721580204624,-0.6372764861075005,-3.407484822379465,-0.6596667010220161,-3.557812657176081,-16.311270168780936,11.387504937233034,-3.923765231547904,"Miguel Vargas","20178",678246
"Agustin Ramirez","MIA","C",999,249.854,-9.59389823999961,-8.885970354837838,-2.0690628623939147,-6.4994749020654945,-1.5870454726240255,-2.0012500657954035,-30.636701897716282,25.60241506929359,-4.034286828422697,"Agustin Ramirez","sa3009276",682663
"Ryan O'Hearn","BAL","1B/OF/DH",349.30999755859375,385.484,-4.890216316684401,-5.589478238824568,-2.474697608434531,-3.788579406433726,-0.4447717273289215,-0.19909631860161436,-17.38683961630776,12.277191499022852,-4.109648117284911,"Ryan O'Hearn","16442",656811
"Jesse Winker","NYM","OF/DH",402.8900146484375,405.882,-6.104627753057991,-4.957975575376591,-1.2566486185356331,-4.811149619811956,2.0812146949474313,-2.4209635260019575,-17.470150397836697,12.277191499022852,-4.1929588988138455,"Jesse Winker","13590",608385
"Christian Encarnacion-Strand","CIN","1B",248.08999633789062,353.61,-4.931742283745807,-5.925315265596851,-2.7426208449589837,-2.6685526519726817,-1.3553845309492993,0.8435956560496605,-16.78001992117396,11.556055179673542,-4.223964741500418,"Christian Encarnacion-Strand","30011",687952
"Kyle Manzardo","CLE","DH",370.20001220703125,432.005,-3.5019511759681943,-4.249155801970397,-2.782895238005134,-2.089137252468601,-0.43162517079841894,-0.26838930994860355,-13.32315394915935,7.947465494409344,-4.375688454750006,"Kyle Manzardo","29794",700932
"Nick Fortes","MIA","C",618.8699951171875,314.372,-8.542110231982882,-7.920540348374777,-2.2073754109526718,-6.356143747172881,-2.7309839835895664,-3.2842868097766194,-31.041440531849396,25.60241506929359,-4.439025462555809,"Nick Fortes","21538",663743
"Gavin Lux","CIN","2B",337.4200134277344,468.519,-4.51103943210576,-4.208804369720377,-1.616255457561104,-4.805314348787111,0.16871165517701273,-2.738600661478225,-17.711302614475564,12.255253069645287,-4.456049544830279,"Gavin Lux","19955",666158
"Andrew Benintendi","CHW","OF",370.8399963378906,496.075,-4.472023148992091,-3.7355917439608035,-1.6015997139029812,-4.127377313830071,-0.8308383327480466,-3.056321480931832,-17.82375173436583,12.277191499022852,-4.546560235342976,"Andrew Benintendi","17901",643217
"Jose Trevino","CIN","C",640.75,239.872,-9.414964181901212,-9.048133360376395,-2.7513513004605095,-6.437840385022078,-1.9356639615852853,-1.6846203561789546,-31.272573545524434,25.60241506929359,-4.670158476230846,"Jose Trevino","16725",624431
"Matt Shaw","CHC","3B/SS",999,464.069,-3.8604870487367546,-3.9751433265719185,0.7258118168910165,-3.340951764905238,-1.2609441594395927,-2.06618239226423,-13.777896875026718,7.947465494409344,-4.830431380617373,"Matt Shaw","sa3022615",807713
"Kris Bryant","COL","1B/OF/DH",513.27001953125,475.883,-3.727652897223088,-4.222945924970261,-3.0408000197262703,-3.6204155478661506,-0.8868089609845353,-2.689357225382646,-18.187980576152952,12.277191499022852,-4.910789077130101,"Kris Bryant","15429",592178
"Mike Yastrzemski","SFG","OF",441.6199951171875,475.404,-4.185510033305029,-4.255028474654469,-2.1371601013760326,-2.7003706198692385,-2.8806470386529193,-2.270473377639841,-18.429189645497527,12.277191499022852,-5.151998146474678,"Mike Yastrzemski","14854",573262
"Tyler Fitzgerald","SFG","SS",244.24000549316406,549.2,-2.488593137635941,-3.0456152373074667,1.9501868331386436,-1.9164579137261446,-5.196045964751416,-3.630627979143537,-14.327153399425864,7.947465494409344,-5.379687905016517,"Tyler Fitzgerald","26208",666149
"Jacob Stallings","COL","C",464.6000061035156,266.038,-9.735859427291219,-8.62853069094436,-2.902372989165247,-7.062491219849526,-1.0150025880653215,-2.6495961656207525,-31.993853080936425,25.60241506929359,-5.391438011642835,"Jacob Stallings","13723",607732
"Trevor Story","BOS","SS",254.50999450683594,590.744,-1.8804977206642288,-2.09189484265538,2.818619253380553,-2.777850345187359,-4.937762936384321,-5.6346116037288025,-14.50399819523954,7.947465494409344,-5.556532700830195,"Trevor Story","12564",596115
